Country,PDOid,PDOnam,Registration,WineNam,Color,Category,Main_var,Second_var,Max_yield_hl,Max_yield_kg,Min_density,Info
IT,PDO-IT-A1398,Barbera d’Asti,9/18/1973 0:00,Barbera d’Asti,Red,Wine,Barbera N,Albarossa N; Ancellotta N; Avana' N; Avarengo N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Nera Lunga N; Merlot N; Montanera N; Moscato Nero Di Acqui N; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Nero N; Plassa N; Quagliano N; Ruche' N; Sangiovese N; Slarina N; Syrah N; Teroldego N; Uva Rara N; Uvalino N; Vespolina N,63,9000,4000,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004382
IT,PDO-IT-A1398,Barbera d’Asti,9/18/1973 0:00,Barbera d’Asti (con Menzione Vigna),Red,Wine,Barbera N,Albarossa N; Ancellotta N; Avana' N; Avarengo N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Nera Lunga N; Merlot N; Montanera N; Moscato Nero Di Acqui N; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Nero N; Plassa N; Quagliano N; Ruche' N; Sangiovese N; Slarina N; Syrah N; Teroldego N; Uva Rara N; Uvalino N; Vespolina N,na,8000,4000,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004382
IT,PDO-IT-A1398,Barbera d’Asti,9/18/1973 0:00,Barbera d’Asti Superiore,Red,Wine,Barbera N,Albarossa N; Ancellotta N; Avana' N; Avarengo N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Nera Lunga N; Merlot N; Montanera N; Moscato Nero Di Acqui N; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Nero N; Plassa N; Quagliano N; Ruche' N; Sangiovese N; Slarina N; Syrah N; Teroldego N; Uva Rara N; Uvalino N; Vespolina N,63,9000,4000,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004382
IT,PDO-IT-A1398,Barbera d’Asti,9/18/1973 0:00,Barbera d’Asti Superiore (con Menzione Vigna),Red,Wine,Barbera N,Albarossa N; Ancellotta N; Avana' N; Avarengo N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Nera Lunga N; Merlot N; Montanera N; Moscato Nero Di Acqui N; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Nero N; Plassa N; Quagliano N; Ruche' N; Sangiovese N; Slarina N; Syrah N; Teroldego N; Uva Rara N; Uvalino N; Vespolina N,na,8000,4000,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004382
IT,PDO-IT-A1398,Barbera d’Asti,9/18/1973 0:00,Barbera d’Asti Superiore Tinella,Red,Wine,Barbera N,Albarossa N; Ancellotta N; Avana' N; Avarengo N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Nera Lunga N; Merlot N; Montanera N; Moscato Nero Di Acqui N; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Nero N; Plassa N; Quagliano N; Ruche' N; Sangiovese N; Slarina N; Syrah N; Teroldego N; Uva Rara N; Uvalino N; Vespolina N,49,7000,4000,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004382
IT,PDO-IT-A1398,Barbera d’Asti,9/18/1973 0:00,Barbera d’Asti Superiore Colli Astiani/Astiano,Red,Wine,Barbera N,Albarossa N; Ancellotta N; Avana' N; Avarengo N; Becuet N; Bonarda N; Brachetto N; Bragat Rosa N; Cabernet Franc N; Cabernet Sauvignon N; Chatus N; Ciliegiolo N; Cornarea N; Croatina N; Dolcetto N; Doux D'Henry N; Durasa N; Freisa N; Gamay N; Gamba Rossa N; Grignolino N; Lambrusca Di Alessandria N; Malvasia Di Casorzo N; Malvasia Di Schierano N; Malvasia Nera Lunga N; Merlot N; Montanera N; Moscato Nero Di Acqui N; Nebbiolo N; Ner D'Ala N; Neretta Cuneese N; Neretto Di Bairo N; Passau N; Pelaverga N; Pelaverga Piccolo N; Petit Verdot N; Pinot Nero N; Plassa N; Quagliano N; Ruche' N; Sangiovese N; Slarina N; Syrah N; Teroldego N; Uva Rara N; Uvalino N; Vespolina N,49,7000,4000,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004382
IT,PDO-IT-A1071,Barbera del Monferrato,9/18/1973 0:00,Barbera del Monferrato,Red,Wine,Barbera N; Dolcetto N; Freisa N; Grignolino N,na,na,10000,3500,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000003751
IT,PDO-IT-A1071,Barbera del Monferrato,9/18/1973 0:00,Barbera del Monferrato (con Menzione Vigna),Red,Wine,Barbera N; Dolcetto N; Freisa N; Grignolino N,na,na,9000,3500,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000003751
IT,PDO-IT-A1071,Barbera del Monferrato,9/18/1973 0:00,Barbera del Monferrato Frizzante,Red,Semi-Sparkling Wine,Barbera N; Dolcetto N; Freisa N; Grignolino N,na,na,10000,3500,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000003751
IT,PDO-IT-A1071,Barbera del Monferrato,9/18/1973 0:00,Barbera del Monferrato Frizzante (con Menzione Vigna),Red,Semi-Sparkling Wine,Barbera N; Dolcetto N; Freisa N; Grignolino N,na,na,9000,3500,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000003751
IT,PDO-IT-A1397,Barbera del Monferrato Superiore,8/8/2009 0:00,Barbera del Monferrato Superiore,Red,Wine,Barbera N; Dolcetto N; Freisa N; Grignolino N,na,63,9000,3500,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000003751
IT,PDO-IT-A1397,Barbera del Monferrato Superiore,8/8/2009 0:00,Barbera del Monferrato Superiore (con Menzione Vigna),Red,Wine,Barbera N; Dolcetto N; Freisa N; Grignolino N,na,56,8000,3500,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000003751
IT,PDO-IT-A1325,Barco Reale di Carmignano,2/19/1999 0:00,Barco Reale di Carmignano,Red,Wine,Cabernet Franc N; Cabernet Sauvignon N; Canaiolo Bianco B; Canaiolo Nero N; Malvasia Bianca Lunga B; Sangiovese N; Trebbiano Toscano B,Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Barsaglina N; Bonamico N; Bracciola Nera N; Calabrese N; Caloria N; Canina Nera N; Carignano N; Carmenere N; Cesanese D Affile N; Ciliegiolo N; Colombana Nera N; Colorino N; Foglia Tonda N; Gamay N; Gralima N; Grand Noir N; Gratena N; Groppello Di S. Stefano N; Groppello Gentile N; Lambrusco Maestri N; Malbech N; Malvasia N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Mammolo N; Mazzese N; Merlese N; Merlot N; Mondeuse N; Montepulciano N; Moscato D Amburgo N; Mourvedre N; Nocchianello Nero N; Pinot Nero N; Pollera Nera N; Prugnolo Gentile N; Pugnitello N; Rebo N; Refosco Dal Peduncolo Rosso N; Roussin N; Sagrantino N; Sanforte N; Schiava Gentile N; Syrah N; Tempranillo N; Teroldego N; Vermentino Nero N,70,10000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005928
IT,PDO-IT-A1325,Barco Reale di Carmignano,2/19/1999 0:00,Barco Reale di Carmignano Rosato,Rosé,Wine,Cabernet Franc N; Cabernet Sauvignon N; Canaiolo Bianco B; Canaiolo Nero N; Malvasia Bianca Lunga B; Sangiovese N; Trebbiano Toscano B,Alicante Bouschet N; Alicante N; Ancellotta N; Barbera N; Barsaglina N; Bonamico N; Bracciola Nera N; Calabrese N; Caloria N; Canina Nera N; Carignano N; Carmenere N; Cesanese D Affile N; Ciliegiolo N; Colombana Nera N; Colorino N; Foglia Tonda N; Gamay N; Gralima N; Grand Noir N; Gratena N; Groppello Di S. Stefano N; Groppello Gentile N; Lambrusco Maestri N; Malbech N; Malvasia N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Mammolo N; Mazzese N; Merlese N; Merlot N; Mondeuse N; Montepulciano N; Moscato D Amburgo N; Mourvedre N; Nocchianello Nero N; Pinot Nero N; Pollera Nera N; Prugnolo Gentile N; Pugnitello N; Rebo N; Refosco Dal Peduncolo Rosso N; Roussin N; Sagrantino N; Sanforte N; Schiava Gentile N; Syrah N; Tempranillo N; Teroldego N; Vermentino Nero N,70,10000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000005928
IT,PDO-IT-A0436,Bardolino,9/18/1973 0:00,Bardolino,Red,Wine,Corvina N; Corvinone N; Molinara N; Rondinella N,Ancellotta N; Barbera N; Cabernet Carbon N; Cabernet Cortis N; Cabernet Eidos N; Cabernet Franc N; Cabernet Sauvignon N; Cabernet Volos N; Carmenere N; Casetta N; Corbina N; Croatina N; Dindarella N; Forsellina N; Gamay N; Gosen N; Iasma Eco 1 N; Iasma Eco 2 N; Julius N; Lagrein N; Lambrusco A Foglia Frastagliata N; Marselan N; Marzemina Grossa N; Marzemino N; Merlot Kanthus N; Merlot Khorus N; Merlot N; Negrara N; Oseleta N; Petit Verdot N; Pinot Nero N; Prior N; Raboso Veronese N; Rebo N; Regent N; Rossignola N; Sangiovese N; Schiava Gentile N; Schiava Grigia N; Schiava Grossa N; Sennen N; Spigamonti N; Syrah N; Teroldego N; Turchetta N,na,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004021
IT,PDO-IT-A0436,Bardolino,9/18/1973 0:00,Bardolino Classico,Red,Wine,Corvina N; Corvinone N; Molinara N; Rondinella N,Ancellotta N; Barbera N; Cabernet Carbon N; Cabernet Cortis N; Cabernet Eidos N; Cabernet Franc N; Cabernet Sauvignon N; Cabernet Volos N; Carmenere N; Casetta N; Corbina N; Croatina N; Dindarella N; Forsellina N; Gamay N; Gosen N; Iasma Eco 1 N; Iasma Eco 2 N; Julius N; Lagrein N; Lambrusco A Foglia Frastagliata N; Marselan N; Marzemina Grossa N; Marzemino N; Merlot Kanthus N; Merlot Khorus N; Merlot N; Negrara N; Oseleta N; Petit Verdot N; Pinot Nero N; Prior N; Raboso Veronese N; Rebo N; Regent N; Rossignola N; Sangiovese N; Schiava Gentile N; Schiava Grigia N; Schiava Grossa N; Sennen N; Spigamonti N; Syrah N; Teroldego N; Turchetta N,na,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004021
IT,PDO-IT-A0436,Bardolino,9/18/1973 0:00,Bardolino Chiaretto,Rosé,Wine,Corvina N; Corvinone N; Molinara N; Rondinella N,Ancellotta N; Barbera N; Cabernet Carbon N; Cabernet Cortis N; Cabernet Eidos N; Cabernet Franc N; Cabernet Sauvignon N; Cabernet Volos N; Carmenere N; Casetta N; Corbina N; Croatina N; Dindarella N; Forsellina N; Gamay N; Gosen N; Iasma Eco 1 N; Iasma Eco 2 N; Julius N; Lagrein N; Lambrusco A Foglia Frastagliata N; Marselan N; Marzemina Grossa N; Marzemino N; Merlot Kanthus N; Merlot Khorus N; Merlot N; Negrara N; Oseleta N; Petit Verdot N; Pinot Nero N; Prior N; Raboso Veronese N; Rebo N; Regent N; Rossignola N; Sangiovese N; Schiava Gentile N; Schiava Grigia N; Schiava Grossa N; Sennen N; Spigamonti N; Syrah N; Teroldego N; Turchetta N,na,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004021
IT,PDO-IT-A0436,Bardolino,9/18/1973 0:00,Bardolino Classico Chiaretto,Rosé,Wine,Corvina N; Corvinone N; Molinara N; Rondinella N,Ancellotta N; Barbera N; Cabernet Carbon N; Cabernet Cortis N; Cabernet Eidos N; Cabernet Franc N; Cabernet Sauvignon N; Cabernet Volos N; Carmenere N; Casetta N; Corbina N; Croatina N; Dindarella N; Forsellina N; Gamay N; Gosen N; Iasma Eco 1 N; Iasma Eco 2 N; Julius N; Lagrein N; Lambrusco A Foglia Frastagliata N; Marselan N; Marzemina Grossa N; Marzemino N; Merlot Kanthus N; Merlot Khorus N; Merlot N; Negrara N; Oseleta N; Petit Verdot N; Pinot Nero N; Prior N; Raboso Veronese N; Rebo N; Regent N; Rossignola N; Sangiovese N; Schiava Gentile N; Schiava Grigia N; Schiava Grossa N; Sennen N; Spigamonti N; Syrah N; Teroldego N; Turchetta N,na,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004021
IT,PDO-IT-A0436,Bardolino,9/18/1973 0:00,Bardolino Chiaretto Spumante,Rosé,Sparkling Wine,Corvina N; Corvinone N; Molinara N; Rondinella N,Ancellotta N; Barbera N; Cabernet Carbon N; Cabernet Cortis N; Cabernet Eidos N; Cabernet Franc N; Cabernet Sauvignon N; Cabernet Volos N; Carmenere N; Casetta N; Corbina N; Croatina N; Dindarella N; Forsellina N; Gamay N; Gosen N; Iasma Eco 1 N; Iasma Eco 2 N; Julius N; Lagrein N; Lambrusco A Foglia Frastagliata N; Marselan N; Marzemina Grossa N; Marzemino N; Merlot Kanthus N; Merlot Khorus N; Merlot N; Negrara N; Oseleta N; Petit Verdot N; Pinot Nero N; Prior N; Raboso Veronese N; Rebo N; Regent N; Rossignola N; Sangiovese N; Schiava Gentile N; Schiava Grigia N; Schiava Grossa N; Sennen N; Spigamonti N; Syrah N; Teroldego N; Turchetta N,na,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004021
IT,PDO-IT-A0436,Bardolino,9/18/1973 0:00,Bardolino Novello,Red,Wine,Corvina N; Corvinone N; Molinara N; Rondinella N,Ancellotta N; Barbera N; Cabernet Carbon N; Cabernet Cortis N; Cabernet Eidos N; Cabernet Franc N; Cabernet Sauvignon N; Cabernet Volos N; Carmenere N; Casetta N; Corbina N; Croatina N; Dindarella N; Forsellina N; Gamay N; Gosen N; Iasma Eco 1 N; Iasma Eco 2 N; Julius N; Lagrein N; Lambrusco A Foglia Frastagliata N; Marselan N; Marzemina Grossa N; Marzemino N; Merlot Kanthus N; Merlot Khorus N; Merlot N; Negrara N; Oseleta N; Petit Verdot N; Pinot Nero N; Prior N; Raboso Veronese N; Rebo N; Regent N; Rossignola N; Sangiovese N; Schiava Gentile N; Schiava Grigia N; Schiava Grossa N; Sennen N; Spigamonti N; Syrah N; Teroldego N; Turchetta N,na,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004021
IT,PDO-IT-A0436,Bardolino,9/18/1973 0:00,Bardolino Classico Novello,Red,Wine,Corvina N; Corvinone N; Molinara N; Rondinella N,Ancellotta N; Barbera N; Cabernet Carbon N; Cabernet Cortis N; Cabernet Eidos N; Cabernet Franc N; Cabernet Sauvignon N; Cabernet Volos N; Carmenere N; Casetta N; Corbina N; Croatina N; Dindarella N; Forsellina N; Gamay N; Gosen N; Iasma Eco 1 N; Iasma Eco 2 N; Julius N; Lagrein N; Lambrusco A Foglia Frastagliata N; Marselan N; Marzemina Grossa N; Marzemino N; Merlot Kanthus N; Merlot Khorus N; Merlot N; Negrara N; Oseleta N; Petit Verdot N; Pinot Nero N; Prior N; Raboso Veronese N; Rebo N; Regent N; Rossignola N; Sangiovese N; Schiava Gentile N; Schiava Grigia N; Schiava Grossa N; Sennen N; Spigamonti N; Syrah N; Teroldego N; Turchetta N,na,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004021
IT,PDO-IT-A0436,Bardolino,9/18/1973 0:00,Bardolino Chiaretto Spumante,Rosé,Quality Sparkling Wine,Corvina N; Corvinone N; Molinara N; Rondinella N,Ancellotta N; Barbera N; Cabernet Carbon N; Cabernet Cortis N; Cabernet Eidos N; Cabernet Franc N; Cabernet Sauvignon N; Cabernet Volos N; Carmenere N; Casetta N; Corbina N; Croatina N; Dindarella N; Forsellina N; Gamay N; Gosen N; Iasma Eco 1 N; Iasma Eco 2 N; Julius N; Lagrein N; Lambrusco A Foglia Frastagliata N; Marselan N; Marzemina Grossa N; Marzemino N; Merlot Kanthus N; Merlot Khorus N; Merlot N; Negrara N; Oseleta N; Petit Verdot N; Pinot Nero N; Prior N; Raboso Veronese N; Rebo N; Regent N; Rossignola N; Sangiovese N; Schiava Gentile N; Schiava Grigia N; Schiava Grossa N; Sennen N; Spigamonti N; Syrah N; Teroldego N; Turchetta N,na,13000,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004021
IT,PDO-IT-A0437,Bardolino Superiore,8/8/2009 0:00,Bardolino Superiore,Red,Wine,Corvina N; Corvinone N; Molinara N; Rondinella N,Ancellotta N; Barbera N; Cabernet Carbon N; Cabernet Cortis N; Cabernet Eidos N; Cabernet Franc N; Cabernet Sauvignon N; Cabernet Volos N; Carmenere N; Casetta N; Corbina N; Croatina N; Dindarella N; Forsellina N; Gamay N; Gosen N; Iasma Eco 1 N; Iasma Eco 2 N; Julius N; Lagrein N; Lambrusco A Foglia Frastagliata N; Marselan N; Marzemina Grossa N; Marzemino N; Merlot Kanthus N; Merlot Khorus N; Merlot N; Negrara N; Oseleta N; Petit Verdot N; Pinot Nero N; Prior N; Raboso Veronese N; Rebo N; Regent N; Rossignola N; Sangiovese N; Schiava Gentile N; Schiava Grigia N; Schiava Grossa N; Sennen N; Spigamonti N; Syrah N; Teroldego N; Turchetta N,63,na,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004022
IT,PDO-IT-A0437,Bardolino Superiore,8/8/2009 0:00,Bardolino Superiore Classico,Red,Wine,Corvina N; Corvinone N; Molinara N; Rondinella N,Ancellotta N; Barbera N; Cabernet Carbon N; Cabernet Cortis N; Cabernet Eidos N; Cabernet Franc N; Cabernet Sauvignon N; Cabernet Volos N; Carmenere N; Casetta N; Corbina N; Croatina N; Dindarella N; Forsellina N; Gamay N; Gosen N; Iasma Eco 1 N; Iasma Eco 2 N; Julius N; Lagrein N; Lambrusco A Foglia Frastagliata N; Marselan N; Marzemina Grossa N; Marzemino N; Merlot Kanthus N; Merlot Khorus N; Merlot N; Negrara N; Oseleta N; Petit Verdot N; Pinot Nero N; Prior N; Raboso Veronese N; Rebo N; Regent N; Rossignola N; Sangiovese N; Schiava Gentile N; Schiava Grigia N; Schiava Grossa N; Sennen N; Spigamonti N; Syrah N; Teroldego N; Turchetta N,63,na,3300,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/EUGI00000004022
IT,PDO-IT-A0542,Barletta,12/13/2011 0:00,Barletta Rosso,Red,Wine,Uva Di Troia N,Aglianico N; Aglianicone N; Barbera N; Bombino Nero N; Cabernet Franc N; Cabernet Sauvignon N; Calabrese N; Lacrima N; Lambrusco Maestri N; Malbech N; Malvasia Nera Di Basilicata N; Malvasia Nera Di Brindisi N; Malvasia Nera Di Lecce N; Merlot N; Montepulciano N; Negro Amaro N; Negroamaro Precoce N; Notardomenico N; Ottavianello N; Petit Verdot N; Piedirosso N; Pinot Nero N; Primitivo N; Refosco Dal Peduncolo Rosso N; Sangiovese N; Somarello Rosso N; Susumaniello N; Syrah N,105,15000,na,https://ec.europa.eu/info/food-farming-fisheries/food-safety-and-quality/certification/quality-labels/geographical-indications-register/details/5101
